,artist_from_country,artist_id,artist_name
4792,华语组合/乐队,11029,越轨
4793,华语组合/乐队,11046,癌症楼
4794,华语组合/乐队,11116,冰淇淋少女组
4795,华语组合/乐队,817154,冰雪姐妹
4796,华语组合/乐队,1049280,北暴兄弟
4797,华语组合/乐队,11149,Baby Monkiz
4798,华语组合/乐队,1039037,编曲小C 
4799,华语组合/乐队,11433,大小姐
4800,华语组合/乐队,11428,狄奥尼索斯
4801,华语组合/乐队,11431,堕天乐队
4802,华语组合/乐队,11392,豆豆&amp;乱七
4803,华语组合/乐队,816344,DX2(DoubleX2)
4804,华语组合/乐队,2313,ceezy
4805,华语组合/乐队,11251,Choc7
4806,华语组合/乐队,11273,Citybeat
4807,华语组合/乐队,11288,齿轮橡皮
4808,华语组合/乐队,11249,超口爱乐团
4809,华语组合/乐队,1050149,Asymmetry
4810,华语组合/乐队,1032059,a tempo group
4811,华语组合/乐队,11025,Aglare Light
4812,华语组合/乐队,11075,Anti XXX
4813,华语组合/乐队,1078329,BOX.COM
4814,华语组合/乐队,11178,包子虎
4815,华语组合/乐队,11148,北极星
4816,华语组合/乐队,11171,Beyond Cure
4817,华语组合/乐队,11128,北京梵乐团
4818,华语组合/乐队,11393,大囍门
4819,华语组合/乐队,11376,癫狂收音机
4820,华语组合/乐队,11369,东方快车
4821,华语组合/乐队,11386,东方女子乐坊
4822,华语组合/乐队,11402,Dragon 5
4823,华语组合/乐队,1116139,CMCB
4824,华语组合/乐队,11252,超级玛丽
4825,华语组合/乐队,11290,cocos
4826,华语组合/乐队,11309,Chaos&nbsp;Mind
4827,华语组合/乐队,11289,陈颖豪VS徐晨音
4828,华语组合/乐队,11057,Asthma Writers Union
4829,华语组合/乐队,1094316,ShitheaD
4830,华语组合/乐队,832828,A4F
4831,华语组合/乐队,12925146,AMcreative Musical
4832,华语组合/乐队,12448132,爱好好听
4833,华语组合/乐队,11186,表演工作坊
4834,华语组合/乐队,11222,冰雪飞
4835,华语组合/乐队,11156,波激小丝
4836,华语组合/乐队,1049130,Before The Daylight
4837,华语组合/乐队,11160,补弦
4838,华语组合/乐队,1043538,短尾鱼
4839,华语组合/乐队,808048,第八音符
4840,华语组合/乐队,11373,DengeL
4841,华语组合/乐队,11498,钓鱼岛组合
4842,华语组合/乐队,11430,Dopamine
4843,华语组合/乐队,1115021,Choose
4844,华语组合/乐队,11293,Claustrophobia
4845,华语组合/乐队,1063180,刺花乐队
4846,华语组合/乐队,11253,Chyna
4847,华语组合/乐队,11350,Closer
4848,华语组合/乐队,11269,Cheers
4849,华语组合/乐队,12492162,Anonymous Annoyance
4850,华语组合/乐队,12301020,A.N.D Taipei
4851,华语组合/乐队,12023290,ATF
4852,华语组合/乐队,12250020,A.S.K girls
4853,华语组合/乐队,11038,Autopsia
4854,华语组合/乐队,11124,冰火组合
4855,华语组合/乐队,11162,Burnmark
4856,华语组合/乐队,11136,波澜童话
4857,华语组合/乐队,11219,极战
4858,华语组合/乐队,12884,败血症
4859,华语组合/乐队,1060166,大波起司
4860,华语组合/乐队,1045059,大卫之声音乐事工
4861,华语组合/乐队,11483,大魔王
4862,华语组合/乐队,11465,Dandelion Trio
4863,华语组合/乐队,11436,大研纳西古乐会
4864,华语组合/乐队,11258,赤道
4865,华语组合/乐队,11303,楚奇楚童
4866,华语组合/乐队,11275,陈庆华&amp;全家慧
4867,华语组合/乐队,11307,蔡咪咪
4868,华语组合/乐队,11267,城市俊杰
4869,华语组合/乐队,12233120,Angel Baby
4870,华语组合/乐队,14711043,Awaken-F
4871,华语组合/乐队,1192468,安德瓦特
4872,华语组合/乐队,12440171,爱尔音乐团队
4873,华语组合/乐队,1149048,AZL组合
4874,华语组合/乐队,29591,Bazoo
4875,华语组合/乐队,11153,Birdstriking
4876,华语组合/乐队,11167,不复之血
4877,华语组合/乐队,11122,边界
4878,华语组合/乐队,1037004,不是乐队
4879,华语组合/乐队,11424,都市女孩合唱组
4880,华语组合/乐队,804404,低明度时期
4881,华语组合/乐队,11422,丁承运VS付丽娜
4882,华语组合/乐队,11381,DEMOS样
4883,华语组合/乐队,11315,CAM
4884,华语组合/乐队,1038397,彩色斑马
4885,华语组合/乐队,1041034,耻骨乐队
4886,华语组合/乐队,11262,茶乐团
4887,华语组合/乐队,790116,cuzlife组合
4888,华语组合/乐队,12262027,Air
4889,华语组合/乐队,11040,Air Force
4890,华语组合/乐队,12197215,ACEMAX-RED
4891,华语组合/乐队,13487185,AK乐队
4892,华语组合/乐队,12091071,阿库诗薇
4893,华语组合/乐队,12598909,Another Kitchen
4894,华语组合/乐队,11111,病毒
4895,华语组合/乐队,11146,B.B.Queen
4896,华语组合/乐队,1072058,Bigleaf
4897,华语组合/乐队,1050169,不是桃乐丝
4898,华语组合/乐队,11133,Bliss
4899,华语组合/乐队,11374,大地
4900,华语组合/乐队,11454,动感男孩
4901,华语组合/乐队,990191,Dears
4902,华语组合/乐队,11383,丹麦
4903,华语组合/乐队,1049140,捣蛋鬼乐队
4904,华语组合/乐队,11334,炽潮
4905,华语组合/乐队,11268,Crossfire
4906,华语组合/乐队,11327,CAssette
4907,华语组合/乐队,11701,CDGE
4908,华语组合/乐队,1049847,炽蜂乐队
4909,华语组合/乐队,12054255,AGEBOY
4910,华语组合/乐队,12232121,Ah5ive the band
4911,华语组合/乐队,12031075,阿吉太组合
4912,华语组合/乐队,12203505,阿巴巴组合
4913,华语组合/乐队,11079,爱突击合唱团
4914,华语组合/乐队,1049992,芥末
4915,华语组合/乐队,1047207,Breeze
4916,华语组合/乐队,11117,Bo's
4917,华语组合/乐队,11170,BOYZ &amp; GIRL
4918,华语组合/乐队,11123,Black And Blue
4919,华语组合/乐队,857111,DreamKi
4920,华语组合/乐队,1015212,Digital Beats
4921,华语组合/乐队,11438,东与政
4922,华语组合/乐队,11451,Doc Talk Shock
4923,华语组合/乐队,11467,第二层皮
4924,华语组合/乐队,226428,楚歌
4925,华语组合/乐队,979004,彩贝与海
4926,华语组合/乐队,11300,CO2
4927,华语组合/乐队,1147110,China Queen
4928,华语组合/乐队,1046048,Crossline
4929,华语组合/乐队,11129,壁虎
4930,华语组合/乐队,1089220,爆竹乐队
4931,华语组合/乐队,11165,Babes
4932,华语组合/乐队,11201,暴君之狂怒
4933,华语组合/乐队,1087221,DeepInside乐队
4934,华语组合/乐队,11389,大陆断层
4935,华语组合/乐队,1124292,大木乐队
4936,华语组合/乐队,11385,达与璐
4937,华语组合/乐队,11398,Double.R
4938,华语组合/乐队,905375,C-12 
4939,华语组合/乐队,1181803,CA中美说唱组合
4940,华语组合/乐队,973070,陈子超
4941,华语组合/乐队,11339,Crescent Lament
4942,华语组合/乐队,1049485,茶馆乐队
4943,华语组合/乐队,985186,black lake乐队
4944,华语组合/乐队,11457,DA&nbsp;DICKMINERZ
4945,华语组合/乐队,11400,Dim Nova
4946,华语组合/乐队,11449,Dear Eloise
4947,华语组合/乐队,1021320,大麦哲伦乐队
4948,华语组合/乐队,820420,大钟寺钟磬乐团
4949,华语组合/乐队,1081791,独木桥乐队
4950,华语组合/乐队,11473,DL组合
4951,华语组合/乐队,1039780,大意见乐队
4952,华语组合/乐队,1040046,D.C 
4953,华语组合/乐队,1044199,Dead&nbsp;Narcissus
4954,华语组合/乐队,975783,Dream Walker
4955,华语组合/乐队,11514,二手玫瑰
4956,华语组合/乐队,691012,EXO-M
4957,华语组合/乐队,11515,E-kids
4958,华语组合/乐队,11532,耳光乐队
4959,华语组合/乐队,11512,额尔古纳
4960,华语组合/乐队,11516,EO2
4961,华语组合/乐队,11522,Energy
4962,华语组合/乐队,1081135,上海&nbsp;Echo&nbsp;合唱团
4963,华语组合/乐队,11527,Eltan Renaxy
4964,华语组合/乐队,1124601,额尔古纳乐队
4965,华语组合/乐队,11550,Elenore埃莉诺乐队
4966,华语组合/乐队,11513,Echo
4967,华语组合/乐队,11546,Even Less
4968,华语组合/乐队,11518,Explosicum
4969,华语组合/乐队,11544,Evocation
4970,华语组合/乐队,905097,earlybus
4971,华语组合/乐队,1116003,恩上恩组合歌唱乐团
4972,华语组合/乐队,11533,二后生
4973,华语组合/乐队,11523,二元一次
4974,华语组合/乐队,11536,Enemite
4975,华语组合/乐队,11526,恶刺
4976,华语组合/乐队,11519,Elf Fatima
4977,华语组合/乐队,11517,Eternity Girls
4978,华语组合/乐队,11530,Ego Fall
4979,华语组合/乐队,11547,EARTH DANCER
4980,华语组合/乐队,92151,儿童医院乐队
4981,华语组合/乐队,11528,Easy
4982,华语组合/乐队,11542,EVER
4983,华语组合/乐队,1039478,Experience
4984,华语组合/乐队,11534,EDIEH
4985,华语组合/乐队,1053154,EsregBug也色若
4986,华语组合/乐队,905009,F-FAX
4987,华语组合/乐队,11541,二刘组合
4988,华语组合/乐队,1190113,E-eye-E 
4989,华语组合/乐队,11553,ElectroO2
4990,华语组合/乐队,11529,EvilZ魔圈
4991,华语组合/乐队,1039092,ET身份证
4992,华语组合/乐队,12394249,Easy&nbsp;Rider&nbsp;逍遥骑士
4993,华语组合/乐队,12390208,Each other
4994,华语组合/乐队,894093,Editec
4995,华语组合/乐队,1193408,恶邻居乐团
4996,华语组合/乐队,14713083,eason and the duo band
4997,华语组合/乐队,1045100,Eye Dunno
4998,华语组合/乐队,12339107,ETBOYZ
4999,华语组合/乐队,12408106,EnlightEN
5000,华语组合/乐队,12250167,鄂托克前旗·艾基木儿童合唱团
5001,华语组合/乐队,12381054,El Beasto
5002,华语组合/乐队,861775,Expendables
5003,华语组合/乐队,747091,ESG女团
5004,华语组合/乐队,11555,Eureka Music
5005,华语组合/乐队,11551,Eric Dane
5006,华语组合/乐队,11539,Euthanasia
5007,华语组合/乐队,11531,Empire of the Sun
5008,华语组合/乐队,11511,ECHO
5009,华语组合/乐队,11562,F.I.R.
5010,华语组合/乐队,11564,凤凰传奇
5011,华语组合/乐队,226672,风潮唱片
5012,华语组合/乐队,11558,反光镜
5013,华语组合/乐队,11560,F4
5014,华语组合/乐队,1050282,房东的猫
5015,华语组合/乐队,11561,飞轮海
5016,华语组合/乐队,916104,Fuying&amp;Sam
5017,华语组合/乐队,11623,Frandé
5018,华语组合/乐队,11679,GALA
5019,华语组合/乐队,11742,隔壁团乐队
5020,华语组合/乐队,11704,高旗&amp;超载乐队
5021,华语组合/乐队,11680,果味VC
5022,华语组合/乐队,11757,good machine oil
5023,华语组合/乐队,11575,风火海
5024,华语组合/乐队,11574,非鱼乐队
5025,华语组合/乐队,1043370,Freeplay Music
5026,华语组合/乐队,11649,风林火山
5027,华语组合/乐队,13589,废墟乐队
5028,华语组合/乐队,11698,广州交响乐团
5029,华语组合/乐队,11681,功夫
5030,华语组合/乐队,11728,Glow&nbsp;Curve
5031,华语组合/乐队,1049305,GoaProductions
5032,华语组合/乐队,1049149,光速飞行
5033,华语组合/乐队,711683,好妹妹
5034,华语组合/乐队,11830,海龟先生
5035,华语组合/乐队,11759,黑豹乐队
5036,华语组合/乐队,11761,花儿乐队
5037,华语组合/乐队,11762,黑撒
5038,华语组合/乐队,1049828,范晓萱+A
5039,华语组合/乐队,1031010,fresh极客少年团
5040,华语组合/乐队,13583,FREE THE BIRD
5041,华语组合/乐队,11563,凡人二重唱
5042,华语组合/乐队,1015634,Foot Studio 脚音乐工作室
5043,华语组合/乐队,11733,牯岭街少年合唱团
5044,华语组合/乐队,11708,橄榄树
5045,华语组合/乐队,11734,光启童声合唱团
5046,华语组合/乐队,1044206,鬼否
5047,华语组合/乐队,11743,高雄市立国乐团
5048,华语组合/乐队,11776,黑鸭子
5049,华语组合/乐队,11890,Hush!
5050,华语组合/乐队,11767,杭盖
5051,华语组合/乐队,11760,后海大鲨鱼
5052,华语组合/乐队,11794,HAYA乐团
5053,华语组合/乐队,11937,i2star
5054,华语组合/乐队,11931,In It
5055,华语组合/乐队,11934,i Me
5056,华语组合/乐队,783012,Imade家族
5057,华语组合/乐队,11936,io乐团
5058,华语组合/乐队,151784,Fabel
5059,华语组合/乐队,11594,樊樊组合
5060,华语组合/乐队,842003,范炜与程渤智
5061,华语组合/乐队,841302,飞行青年乐队
5062,华语组合/乐队,11653,F.Be.I
5063,华语组合/乐队,11717,Go chic
5064,华语组合/乐队,1038241,Gentleman 
5065,华语组合/乐队,11686,高原红
5066,华语组合/乐队,1018101,光音乐团
5067,华语组合/乐队,11684,Gol Dolan
5068,华语组合/乐队,1015069,Hello Nico
5069,华语组合/乐队,11788,HotCha
5070,华语组合/乐队,11790,黄色潜水艇
5071,华语组合/乐队,11822,皇后皮箱
5072,华语组合/乐队,776879,鸿雁组合
5073,华语组合/乐队,11924,inLove
5074,华语组合/乐队,11928,I Love You Boyz
5075,华语组合/乐队,13596,IPIS蟑螂
5076,华语组合/乐队,1049924,ICE MOON
5077,华语组合/乐队,11921,IGO
5078,华语组合/乐队,1164025,繁世樱落
5079,华语组合/乐队,1058129,风见学园蔚蓝组
5080,华语组合/乐队,11625,福麟阁
5081,华语组合/乐队,11592,风儿乐队
5082,华语组合/乐队,1131049,归墟原创团队
5083,华语组合/乐队,893288,贵族乐队
5084,华语组合/乐队,904135,光引擎
5085,华语组合/乐队,11736,关于我们
5086,华语组合/乐队,11696,工兵
5087,华语组合/乐队,11839,黑钻石
5088,华语组合/乐队,11777,呼吸
5089,华语组合/乐队,11797,HIT-5
5090,华语组合/乐队,1058230,黑薄荷乐队
5091,华语组合/乐队,11929,I★M
5092,华语组合/乐队,893353,Icy-Whiskey
5093,华语组合/乐队,860242,I.D.M
5094,华语组合/乐队,11941,i.n.g
5095,华语组合/乐队,1192438,IPFamily
5096,华语组合/乐队,1088045,In&nbsp;Chaos
5097,华语组合/乐队,11603,发条卡目索
5098,华语组合/乐队,11569,Fusion乐团
5099,华语组合/乐队,11585,伏羲
5100,华语组合/乐队,11582,FUN4
5101,华语组合/乐队,1039025,非樂原创音乐工作室&nbsp;
5102,华语组合/乐队,11697,广州爱乐少女合唱团
5103,华语组合/乐队,11682,过失
5104,华语组合/乐队,1041153,钢心
5105,华语组合/乐队,11711,Good Luck Good Bye
5106,华语组合/乐队,11748,Golden Cage
5107,华语组合/乐队,783163,Hope组合
5108,华语组合/乐队,11875,琥珀
5109,华语组合/乐队,12273,黄立成
5110,华语组合/乐队,11878,欢庆
5111,华语组合/乐队,11856,嘿！！！
5112,华语组合/乐队,1132642,IDOL SCHOOL
5113,华语组合/乐队,11939,Indie Famous
5114,华语组合/乐队,314426,Ice Man
5115,华语组合/乐队,1015002,IP9
5116,华语组合/乐队,11944,imade
5117,华语组合/乐队,11664,佛涯组合
5118,华语组合/乐队,1032429,反调
5119,华语组合/乐队,11566,浮世绘
5120,华语组合/乐队,11618,Fragile
5121,华语组合/乐队,11573,Face to Face
5122,华语组合/乐队,844974,果宝酱JAM
5123,华语组合/乐队,11685,戈多
5124,华语组合/乐队,11677,嘎调
5125,华语组合/乐队,11746,广州小云雀合唱团
5126,华语组合/乐队,1044090,Gryphin
5127,华语组合/乐队,938016,昏鸦
5128,华语组合/乐队,11678,Hang On The Box 挂在盒子上
5129,华语组合/乐队,11816,黑棒
5130,华语组合/乐队,11793,黄金年代
5131,华语组合/乐队,11889,红色浆果
5132,华语组合/乐队,985238,Into the sky
5133,华语组合/乐队,11930,IHVHLXXII
5134,华语组合/乐队,14468085,Intertek
5135,华语组合/乐队,12095254,iwini
5136,华语组合/乐队,12176045,IX 玖号
5137,华语组合/乐队,11570,粉红A
5138,华语组合/乐队,1124322,Freedom&nbsp;Plant&nbsp;Music
5139,华语组合/乐队,1057069,风临神社
5140,华语组合/乐队,1023077,风乐队／石磊&amp;王萌莹
5141,华语组合/乐队,11577,Fundamental
5142,华语组合/乐队,11752,goldEN
5143,华语组合/乐队,11710,G-ELEVEN
5144,华语组合/乐队,11687,Goodmorningloria
5145,华语组合/乐队,11727,GIP
5146,华语组合/乐队,1039371,干嘛电台
5147,华语组合/乐队,1039109,"HI, 怪咖♥"
5148,华语组合/乐队,11795,红月亮女子合唱团
5149,华语组合/乐队,1046386,H2K
5150,华语组合/乐队,11785,红苹果女子合唱组
5151,华语组合/乐队,11780,后舍男生
5152,华语组合/乐队,12046682,ICE LADY
5153,华语组合/乐队,12046905,iColor爱客乐
5154,华语组合/乐队,12024494,Icy Ball 冰球乐团
5155,华语组合/乐队,11925,iCHARM骚乐团
5156,华语组合/乐队,12046683,ICE MAN
5157,华语组合/乐队,1141021,奉天乐队
5158,华语组合/乐队,805085,psycho gang
5159,华语组合/乐队,1071016,Final Tunes
5160,华语组合/乐队,11608,Forget And Forgive
5161,华语组合/乐队,11581,风云
5162,华语组合/乐队,11692,高山阿嬷
5163,华语组合/乐队,11689,goodbye!nao!
5164,华语组合/乐队,11688,骨肉皮
5165,华语组合/乐队,1060161,醒山工作室
5166,华语组合/乐队,11735,高山流水
5167,华语组合/乐队,1046338,火星电台
5168,华语组合/乐队,1043362,荷尔蒙小姐
5169,华语组合/乐队,11772,红孩儿
5170,华语组合/乐队,11799,黑骏马
5171,华语组合/乐队,11791,皇家曲社 昆曲六人组
5172,华语组合/乐队,11927,IDH
5173,华语组合/乐队,957154,Free Birds Walkband
5174,华语组合/乐队,11642,夫妻相
5175,华语组合/乐队,11614,疯医
5176,华语组合/乐队,11593,From The Red
5177,华语组合/乐队,1089230,发条傀儡
5178,华语组合/乐队,11712,国王
5179,华语组合/乐队,11729,国难当前
5180,华语组合/乐队,11732,Grace Latecomer
5181,华语组合/乐队,1046070,羔羊的葬礼乐队
5182,华语组合/乐队,11774,Girl+The Machine
5183,华语组合/乐队,11855,红丽姐妹
5184,华语组合/乐队,11898,华乐三姐妹
5185,华语组合/乐队,11840,HE有激人
5186,华语组合/乐队,125800,Oliver
5187,华语组合/乐队,11771,胡椒猫
5188,华语组合/乐队,11579,废五金
5189,华语组合/乐队,11588,Freeze
5190,华语组合/乐队,11567,非凡乐队
5191,华语组合/乐队,11578,芳华十八
5192,华语组合/乐队,11702,郭建一&amp;萧玉芬
5193,华语组合/乐队,11754,Gina
5194,华语组合/乐队,11719,GIA
5195,华语组合/乐队,11690,高潮
5196,华语组合/乐队,11730,Girl Friends
5197,华语组合/乐队,11891,华夏民族乐团
5198,华语组合/乐队,11865,化学猴子
5199,华语组合/乐队,1051015,海朋森
5200,华语组合/乐队,691001,谎言留声机
5201,华语组合/乐队,11798,好男人
5202,华语组合/乐队,11584,风信子
5203,华语组合/乐队,11587,凡风
5204,华语组合/乐队,11628,法式绮思
5205,华语组合/乐队,11667,腐尸
5206,华语组合/乐队,11737,Gorepot
5207,华语组合/乐队,1045120,Girl Kill Girls
5208,华语组合/乐队,11691,公主帮
5209,华语组合/乐队,1032086,国王之像
5210,华语组合/乐队,979033,门虫乐队
5211,华语组合/乐队,11769,坏女儿
5212,华语组合/乐队,11903,海阔天空
5213,华语组合/乐队,11770,坏碑唇
5214,华语组合/乐队,11821,华中师范大学合唱团
5215,华语组合/乐队,11778,火鸟三人组
5216,华语组合/乐队,11647,Fearless
5217,华语组合/乐队,11620,发条人
5218,华语组合/乐队,11590,False Alarm
5219,华语组合/乐队,776753,放射空间
5220,华语组合/乐队,12964,FORESTS森林
5221,华语组合/乐队,11720,国度音乐传爱团契
5222,华语组合/乐队,11700,滚石小子
5223,华语组合/乐队,11751,Guttural Corpora Cavernosa
5224,华语组合/乐队,1047393,孤独骑士乐队
5225,华语组合/乐队,794019,God Dance
5226,华语组合/乐队,11763,昊恩家家
5227,华语组合/乐队,11917,浩角翔起
5228,华语组合/乐队,11789,红蓝铅笔
5229,华语组合/乐队,11832,Happy Circle
5230,华语组合/乐队,11809,Happy King
5231,华语组合/乐队,1050260,芙蓉帐暖夜笙歌
5232,华语组合/乐队,11576,风云
5233,华语组合/乐队,13621,发射乐团
5234,华语组合/乐队,11626,福禄寿
5235,华语组合/乐队,1132727,翻糖乐队
5236,华语组合/乐队,11694,Girl Fantasy 4
5237,华语组合/乐队,1041139,GOD IS SE7EN
5238,华语组合/乐队,1038112,高速轨道
5239,华语组合/乐队,11713,工兵俱乐部
5240,华语组合/乐队,11721,固定客
5241,华语组合/乐队,11831,HUSH
5242,华语组合/乐队,1047313,洪流之源
5243,华语组合/乐队,11825,灰烬周三
5244,华语组合/乐队,11660,凰后组合
5245,华语组合/乐队,11887,好好先生
5246,华语组合/乐队,11591,风采姐妹
5247,华语组合/乐队,11572,梵天
5248,华语组合/乐队,11669,芳华越剧团
5249,华语组合/乐队,11586,风之Group
5250,华语组合/乐队,11636,Forgotten Melody
5251,华语组合/乐队,1053060,Girls Summit
5252,华语组合/乐队,1019113,改造人
5253,华语组合/乐队,791062,光合作用
5254,华语组合/乐队,1073038,莞城仔
5255,华语组合/乐队,11714,格林威治时间
5256,华语组合/乐队,11913,河豚子
5257,华语组合/乐队,11870,HERO
5258,华语组合/乐队,11783,蝴蝶组合
5259,华语组合/乐队,167012,华声儿童合唱团
5260,华语组合/乐队,1060036,坏哥哥大乐队
5261,华语组合/乐队,1005011,犯罪律师
5262,华语组合/乐队,11612,Follow me
5263,华语组合/乐队,11657,饭勺兄弟
5264,华语组合/乐队,1161099,FFx
5265,华语组合/乐队,1049175,飞月乐团
5266,华语组合/乐队,12676697,告五人
5267,华语组合/乐队,12931978,功夫派
5268,华语组合/乐队,12505949,歌梅拉组合
5269,华语组合/乐队,12249074,果实乐团
5270,华语组合/乐队,12504033,公馆游乐园
5271,华语组合/乐队,11796,火星人
5272,华语组合/乐队,11782,红唇族
5273,华语组合/乐队,11844,黑宇
5274,华语组合/乐队,11781,黑鸟
5275,华语组合/乐队,11801,华中科技大学艺术团
5276,华语组合/乐队,1038044,Fresh8乐队
5277,华语组合/乐队,952086,放客兄弟
5278,华语组合/乐队,1040100,From Next In
5279,华语组合/乐队,11675,Frank Segen
5280,华语组合/乐队,11589,非典美眉
5281,华语组合/乐队,12062142,公主驾到
5282,华语组合/乐队,12354081,鬼鬼祟祟
5283,华语组合/乐队,1135174,格德
5284,华语组合/乐队,12342041,光线合唱团
5285,华语组合/乐队,1069006,歌舞姬乐队
5286,华语组合/乐队,792053,混合体
5287,华语组合/乐队,1039834,Horseface
5288,华语组合/乐队,1070050,汉光人声创艺乐团
5289,华语组合/乐队,11836,幻世狂想
5290,华语组合/乐队,11768,好客乐队
5291,华语组合/乐队,11652,Fxxker Family
5292,华语组合/乐队,11571,Fading Horizon
5293,华语组合/乐队,1040043,Free·J
5294,华语组合/乐队,1038376,飞行日记
5295,华语组合/乐队,1085058,FRIDAY组合
5296,华语组合/乐队,11596,凡言
5297,华语组合/乐队,12279349,果果乐队
5298,华语组合/乐队,1050450,GLAX
5299,华语组合/乐队,12183333,归一
5300,华语组合/乐队,14101087,国网三明供电职工合唱团
5301,华语组合/乐队,12096285,Gigi &amp; Hogi and James
5302,华语组合/乐队,11859,核子可乐
5303,华语组合/乐队,11849,海克力斯
5304,华语组合/乐队,905276,黑戒
5305,华语组合/乐队,1081347,弘诺方舟
5306,华语组合/乐队,897174,Hong Kong Express
5307,华语组合/乐队,11619,飞螺机
5308,华语组合/乐队,1045094,发条木偶
5309,华语组合/乐队,839006,Freon组合
5310,华语组合/乐队,11658,风铃
5311,华语组合/乐队,11597,范姜明月@涉谷纵横
5312,华语组合/乐队,13498859,广州合唱团
5313,华语组合/乐队,12072073,Gosh Music
5314,华语组合/乐队,12411087,G5SH
5315,华语组合/乐队,12053333,格德群星
5316,华语组合/乐队,12171107,歌武传奇
5317,华语组合/乐队,1098113,Gohst Hand Tear
5318,华语组合/乐队,927031,黑金
5319,华语组合/乐队,1044032,Favours!
5320,华语组合/乐队,1011186,Hyaline Gap
5321,华语组合/乐队,11838,红樱束女子打击乐团
5322,华语组合/乐队,11804,黑手那卡西
5323,华语组合/乐队,1132066,Fayzz
5324,华语组合/乐队,11633,风迷藏
5325,华语组合/乐队,1058153,风云传奇
5326,华语组合/乐队,11996087,Gravity Alterstra
5327,华语组合/乐队,981045,一波流
5328,华语组合/乐队,1094247,赣斯特G&nbsp;$wag
5329,华语组合/乐队,12356272,高能少年团
5330,华语组合/乐队,11766,黑凡斯
5331,华语组合/乐队,11807,黑马训练营
5332,华语组合/乐队,1045097,弧线
5333,华语组合/乐队,1043183,FREEHAND
5334,华语组合/乐队,11881,皇妃乐队
5335,华语组合/乐队,11892,红乐队
5336,华语组合/乐队,11805,黑九月
5337,华语组合/乐队,1161010,画皮乐队
5338,华语组合/乐队,1084013,红蘑菇乐队
5339,华语组合/乐队,11907,华夏室内乐团
5340,华语组合/乐队,1044121,黄灯车库
5341,华语组合/乐队,11952,JS
5342,华语组合/乐队,854613,基诺
5343,华语组合/乐队,12022,玖月奇迹
5344,华语组合/乐队,1044214,玖壹壹
5345,华语组合/乐队,12021,江湖乐队
5346,华语组合/乐队,11949,简迷离GEMINI
5347,华语组合/乐队,893348,皆大欢喜
5348,华语组合/乐队,12000,讲者
5349,华语组合/乐队,11957,寂寞.夏.日
5350,华语组合/乐队,1079094,金光布袋戏
5351,华语组合/乐队,11950,Joyside
5352,华语组合/乐队,11947,锦绣二重唱
5353,华语组合/乐队,11980,简约情人
5354,华语组合/乐队,1028057,鲸鱼岛乐队
5355,华语组合/乐队,12036,机械懒猫
5356,华语组合/乐队,12023,JPM
5357,华语组合/乐队,11948,交工乐队
5358,华语组合/乐队,12034,Jacky Danny
5359,华语组合/乐队,11962,Jimmy King
5360,华语组合/乐队,826189,Jesus Fashion Family
5361,华语组合/乐队,12009,蒋亮的声音系统
5362,华语组合/乐队,11970,夹子道
5363,华语组合/乐队,11999,静物乐团
5364,华语组合/乐队,12007,角度
5365,华语组合/乐队,11981,姬声雅士
5366,华语组合/乐队,12015,江苏省歌舞团民族乐队
5367,华语组合/乐队,11954,金门王与李炳辉
5368,华语组合/乐队,11998,惊叫基督
5369,华语组合/乐队,11960,俭德大厦
5370,华语组合/乐队,12035,Jungle
5371,华语组合/乐队,12033,饥饿艺术家
5372,华语组合/乐队,11961,夹子电动大乐队
5373,华语组合/乐队,12038,基动乐队
5374,华语组合/乐队,11993,聚点翻转
5375,华语组合/乐队,1073013,惊林 
5376,华语组合/乐队,223706,加减乐队
5377,华语组合/乐队,817169,江苏歌舞剧院民乐团
5378,华语组合/乐队,957003,记号士
5379,华语组合/乐队,11959,假音人
5380,华语组合/乐队,11994,J-TWINS
5381,华语组合/乐队,11972,节奏之犬
5382,华语组合/乐队,1050398,节奏旅行家
5383,华语组合/乐队,1058045,江城原创音乐团队
5384,华语组合/乐队,12013,金童玉女
5385,华语组合/乐队,11968,Joker
5386,华语组合/乐队,11989,教练
5387,华语组合/乐队,784340,激肤乐团
5388,华语组合/乐队,11958,进念二十面体
5389,华语组合/乐队,12005,锯S.A.W
5390,华语组合/乐队,1132214,潜水大象
5391,华语组合/乐队,975811,记忆的盒子
5392,华语组合/乐队,11974,橘红色
5393,华语组合/乐队,11973,九天
5394,华语组合/乐队,1137031,JIN
5395,华语组合/乐队,12045,济南前卫民族乐团
5396,华语组合/乐队,1124345,JUNGLEMICO PROJECT
5397,华语组合/乐队,1102108,敬拜之声
5398,华语组合/乐队,12010,浇灌的园子
5399,华语组合/乐队,12012,Juzzy Orange
5400,华语组合/乐队,11992,胶壳
5401,华语组合/乐队,1040010,寂静街电台
5402,华语组合/乐队,1019386,Jeremiad Always Twinge HuaBai
5403,华语组合/乐队,1060237,教父乐队
5404,华语组合/乐队,1007212,巨大的轰鸣
5405,华语组合/乐队,12019,J3男团
5406,华语组合/乐队,1045098,佳非
5407,华语组合/乐队,11976,JADE
5408,华语组合/乐队,11963,假死猫小便
5409,华语组合/乐队,1180131,酒窝乐团
5410,华语组合/乐队,13259,降临乐队
5411,华语组合/乐队,12030,精神错乱
5412,华语组合/乐队,168018,佳宁组合
5413,华语组合/乐队,11953,鸡腿饭
